Loan_Amount_Term,Credit_History,Loan_Status,Loan_Status_NUM,Total_Income,LoanAmount_Log,Total_Income_Log,Loan_to_Income_Ratio,Gender_Male,Married_Yes,Dependents_1,Dependents_2,Dependents_3+,Education_Not Graduate,Self_Employed_Yes,Property_Area_Semiurban,Property_Area_Urban
480.0,1.0,1,1,4758.0,5.062595033026967,8.467582690862903,0.0332072299285414,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,6400.0,5.298317366548036,8.764053269347762,0.03125,True,False,False,False,False,False,True,False,False
360.0,1.0,1,1,4545.0,4.6443908991413725,8.421783006611578,0.02288228822882288,True,True,True,False,False,False,False,True,False
180.0,1.0,1,1,3716.0,3.7376696182833684,8.22040309993373,0.011302475780409042,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,5787.0,4.787491742782046,8.663369301573839,0.020736132711249352,True,False,False,False,False,True,False,False,False
360.0,1.0,1,1,8333.0,5.634789603169249,9.027978814382207,0.03360134405376215,False,False,False,False,False,False,False,True,False
360.0,1.0,1,1,4934.0,4.941642422609304,8.503905297089302,0.02837454398054317,True,True,True,False,False,False,False,True,False
360.0,1.0,1,1,6760.0,5.135798437050262,8.81877816903701,0.02514792899408284,True,True,True,False,False,False,False,False,False
360.0,1.0,0,0,5746.0,5.541263545158426,8.656259239539235,0.04437869822485207,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,3463.0,4.804021044733257,8.149890544402423,0.03522956973722206,False,False,False,False,False,False,True,False,True
360.0,1.0,1,1,3812.0,4.718498871295094,8.245909264774093,0.02938090241343127,False,False,True,False,False,False,False,False,False
360.0,1.0,1,1,3315.0,4.564348191467836,8.106212902619962,0.02895927601809955,True,True,True,False,False,False,False,True,False
360.0,1.0,1,1,10819.0,4.787491742782046,9.289059126687574,0.01109159811442832,True,True,False,True,False,False,False,False,False
180.0,1.0,0,0,4493.0,4.941642422609304,8.41027590907016,0.031159581571333184,True,True,True,False,False,True,False,False,True
60.0,1.0,1,1,8666.0,5.043425116919247,9.067162602299854,0.017885991230094624,True,False,False,False,False,False,False,False,True
360.0,1.0,1,1,7550.0,4.68213122712422,8.92930284224307,0.014304635761589404,True,True,False,True,False,False,True,False,False
360.0,1.0,1,1,7823.0,4.812184355372417,8.96482339168508,0.01572286846478333,True,True,False,False,False,True,False,True,False
180.0,1.0,0,0,10383.0,4.787491742782046,9.247925132303454,0.011557353366079168,True,False,False,False,False,False,True,False,True
360.0,1.0,1,1,9703.0,4.718498871295094,9.1801903950253,0.011542821807688343,True,True,False,True,False,False,False,False,True
180.0,1.0,1,1,6608.0,4.919980925828125,8.796036315200814,0.020732445520581115,True,True,True,False,False,True,False,False,True
480.0,1.0,1,1,4725.0,4.812184355372417,8.460622839927844,0.02603174603174603,True,True,True,False,False,False,False,True,False
360.0,1.0,1,1,3677.0,4.499809670330265,8.209852481301272,0.024476475387544192,True,True,False,False,False,False,False,False,True
360.0,0.0,0,0,5558.0,5.303304908059076,8.62299361030245,0.0361640878013674,True,True,False,False,False,True,False,True,False
360.0,1.0,0,0,3427.0,4.927253685157205,8.139440521874608,0.040268456375838924,False,False,False,True,False,False,False,False,True
360.0,1.0,1,1,4750.0,4.6443908991413725,8.465899897028686,0.021894736842105262,True,False,False,False,False,True,True,False,False
180.0,1.0,1,1,9762.0,5.631211781821365,9.186252576447092,0.02858020897357099,True,True,True,False,False,True,False,True,False
360.0,0.0,0,0,16250.0,5.2574953720277815,9.695848187757884,0.011815384615384615,True,False,False,False,False,False,True,False,True
360.0,1.0,1,1,3083.0,5.541263545158426,8.03365842788615,0.08271164450210834,False,False,False,False,True,False,False,False,False
360.0,0.0,0,0,6045.0,4.74493212836325,8.706986763048892,0.01902398676592225,True,False,False,False,False,True,False,False,False
360.0,1.0,0,0,5250.0,4.543294782270004,8.565983355585669,0.017904761904761906,True,True,False,False,True,False,False,False,True
360.0,1.0,0,0,16783.0,5.717027701406222,9.72812174830818,0.018113567300244295,True,True,False,False,False,False,False,False,False
360.0,1.0,0,0,4931.0,4.852030263919617,8.503297086224126,0.02595822348408031,True,True,False,False,True,True,False,True,False
360.0,1.0,1,1,10333.0,5.799092654460526,9.243097936214355,0.03193651408109939,True,True,True,False,False,False,False,False,True
360.0,1.0,1,1,4269.0,4.897839799950911,8.359134886757962,0.03138908409463575,True,False,False,False,False,False,False,True,False
36.0,1.0,0,0,3481.0,5.043425116919247,8.15507488781144,0.04452743464521689,False,False,True,False,False,False,False,True,False
360.0,1.0,1,1,7200.0,4.787491742782046,8.881836305004146,0.016666666666666666,False,False,False,False,False,False,False,False,False
360.0,1.0,1,1,5166.0,4.852030263919617,8.549853973655786,0.024777390631049168,True,False,False,False,False,False,True,True,False
360.0,1.0,1,1,7542.0,5.017279836814924,8.928242677818302,0.02002121453195439,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,6095.0,5.0106352940962555,8.715224041915372,0.02461033634126333,True,True,False,True,False,False,False,True,False
360.0,0.0,1,1,6144.0,5.075173815233827,8.723231274827508,0.026041666666666668,True,True,False,False,True,False,False,False,True
360.0,1.0,0,0,3418.0,4.90527477843843,8.136810863675537,0.03949678174370977,False,False,False,False,False,False,False,False,False
360.0,1.0,1,1,4436.0,4.499809670330265,8.397508348470257,0.02028854824165915,False,False,True,False,False,False,False,False,True
360.0,1.0,1,1,3237.0,3.4011973816621555,8.082402253926244,0.009267840593141797,False,False,False,False,False,False,False,False,True
360.0,1.0,1,1,11146.0,4.912654885736052,9.318835968129482,0.012201686703750225,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,4690.0,4.836281906951478,8.453187861440325,0.026865671641791045,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,4843.0,5.0106352940962555,8.48528964240323,0.03097253768325418,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,3900.0,4.499809670330265,8.268731832117737,0.023076923076923078,True,True,False,True,False,False,False,True,False
360.0,1.0,1,1,4592.0,4.74493212836325,8.432070937999402,0.02504355400696864,True,True,True,False,False,False,False,True,False
360.0,1.0,1,1,7267.0,5.332718793265369,8.891098830616636,0.02848493188385854,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,4403.0,4.382026634673881,8.390041405755754,0.018169429934135818,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,14583.0,6.077642243349034,9.587611745713565,0.02989782623602825,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,4100.0,4.820281565605037,8.318742252692399,0.03024390243902439,False,True,False,False,False,True,False,False,False
360.0,0.0,0,0,6479.0,5.062595033026967,8.776321456449958,0.02438647939496836,True,False,True,False,False,True,True,False,True
360.0,1.0,1,1,4727.0,4.718498871295094,8.461046030793236,0.0236936746350751,True,True,False,False,False,False,False,True,False
180.0,1.0,1,1,3286.7999878,4.356708826689592,8.097669722345216,0.023731288879615956,True,True,False,True,False,False,False,False,True
360.0,1.0,1,1,3477.0,3.9889840465642745,8.153925132007862,0.015530629853321829,False,False,False,False,False,False,False,False,True
360.0,1.0,0,0,20667.0,4.852030263919617,9.936293504261306,0.006193448492766246,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,6211.0,4.48863636973214,8.734077192559303,0.014329415553051039,True,False,False,False,False,False,False,False,False
300.0,1.0,0,0,4317.0,4.59511985013459,8.370315995555478,0.022932592077831826,False,False,False,False,False,False,True,True,False
360.0,1.0,1,1,5704.0,4.787491742782046,8.648922962094131,0.021037868162692847,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,4124.0,4.74493212836325,8.32457884513685,0.027885548011639186,False,False,False,False,False,False,False,True,False
360.0,1.0,1,1,9508.0,5.231108616854587,9.159888828480085,0.019667648296171646,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,5491.0,4.9344739331306915,8.610865667278873,0.025314150427973046,True,True,False,False,False,False,False,False,False
360.0,0.0,0,0,4400.0,4.844187086458591,8.389359819906353,0.028863636363636362,True,True,False,True,False,False,False,True,False
360.0,1.0,1,1,4713.0,4.897839799950911,8.45807992692373,0.028431996605134735,True,True,False,True,False,False,False,False,True
480.0,0.0,0,0,5417.0,4.962844630259907,8.597297435657898,0.026398375484585564,False,False,False,False,False,False,False,False,True
360.0,1.0,1,1,5717.0,5.147494476813453,8.651199471263972,0.03008570928808816,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,5666.0,4.700480365792417,8.642238680390461,0.01941404871161313,True,True,False,False,True,False,False,False,True
360.0,1.0,1,1,6875.0,5.298317366548036,8.835646922534773,0.02909090909090909,True,True,True,False,False,False,False,True,False
360.0,1.0,1,1,4666.0,4.90527477843843,8.448057452581375,0.028932704672096014,False,True,True,False,False,False,False,False,True
480.0,1.0,0,0,7541.0,5.017279836814924,8.928110078202646,0.020023869513327144,False,False,False,False,False,False,False,False,False
360.0,1.0,0,0,4939.0,4.727387818712341,8.504918160540624,0.02287912532901397,True,True,True,False,False,False,False,False,True
360.0,0.0,0,0,4734.0,4.532599493153256,8.46252579007393,0.01964512040557668,True,True,False,False,False,True,False,False,True
360.0,1.0,1,1,4625.0,4.653960350157523,8.439231649946526,0.022702702702702703,True,True,False,False,False,True,False,True,False
360.0,1.0,1,1,5000.0,4.882801922586371,8.517193191416238,0.0264,False,False,False,False,False,False,False,False,False
360.0,1.0,1,1,3428.0,4.564348191467836,8.13973227971767,0.028004667444574097,True,True,True,False,False,False,False,False,True
360.0,1.0,1,1,6500.0,4.941642422609304,8.779557455883728,0.021538461538461538,True,False,False,False,False,False,False,False,False
360.0,1.0,0,0,2000.0,4.852030263919617,7.600902459542082,0.064,True,False,False,False,False,True,False,False,True
360.0,1.0,1,1,5428.0,4.90527477843843,8.59932602095476,0.024871039056742816,False,False,False,False,False,False,False,False,False
360.0,0.0,0,0,4263.0,4.6443908991413725,8.35772841676521,0.02439596528266479,False,False,False,False,False,False,False,False,True
360.0,1.0,0,0,20233.0,6.173786103901937,9.915070213779195,0.02372361982899224,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,7667.0,5.220355825078324,8.944680683558895,0.024129385678883526,True,True,False,True,False,True,False,False,False
360.0,1.0,1,1,2917.0,4.430816798843313,7.978310969867722,0.028796708947548853,False,False,False,False,False,False,False,True,False
360.0,1.0,1,1,5332.0,4.709530201312334,8.5814816812986,0.020817704426106528,True,False,False,False,False,True,False,True,False
360.0,1.0,1,1,2507.0,4.02535169073515,7.826842098158293,0.022337455125648185,False,False,False,False,False,False,False,False,False
84.0,1.0,1,1,5746.0,4.969813299576001,8.656259239539235,0.025060911938739994,True,True,False,True,False,False,True,False,False
360.0,1.0,0,0,4316.0,5.0689042022202315,8.370084326378025,0.036839666357738644,True,True,False,False,False,False,False,False,False
180.0,1.0,1,1,5039.0,4.709530201312334,8.524962928680598,0.022028180194483032,True,True,True,False,False,True,False,False,True
360.0,1.0,1,1,3717.0,4.787491742782046,8.220672170297252,0.03228410008071025,True,True,False,True,False,False,False,True,False
360.0,1.0,1,1,4192.0,4.477336814478207,8.340933226000878,0.02099236641221374,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,3541.0,4.718498871295094,8.172164452111904,0.031629483196837054,False,False,True,False,False,False,False,True,False
360.0,1.0,0,0,10000.0,5.043425116919247,9.210340371976184,0.0155,True,True,True,False,False,False,True,False,False
360.0,1.0,1,1,4567.0,4.74493212836325,8.426611813185,0.025180643748631486,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,4531.0,4.820281565605037,8.418697944667139,0.027367027146325315,True,True,False,False,True,False,False,True,False
360.0,1.0,1,1,5191.0,4.852030263919617,8.55468163582723,0.024658062030437296,True,True,False,True,False,True,False,False,False
360.0,1.0,1,1,6151.0,4.882801922586371,8.724369949208368,0.021459925215412127,False,False,False,False,False,False,False,False,False
360.0,1.0,1,1,15000.0,5.703782474656201,9.615805480084347,0.02,True,True,False,False,True,False,False,False,False
360.0,0.0,0,0,13649.0,5.929589143389895,9.521421537856195,0.027547805700051286,True,True,True,False,False,False,True,False,False
360.0,0.0,1,1,4917.0,4.867534450455582,8.50045386741194,0.026438885499288182,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,7978.0,5.214935757608986,8.984443032465352,0.023063424417147156,True,True,False,False,False,False,True,True,False
360.0,1.0,0,0,6784.0,4.700480365792417,8.822322177471738,0.016214622641509434,False,True,False,False,False,False,False,False,True
360.0,1.0,1,1,2500.0,4.204692619390966,7.824046010856292,0.0268,False,False,False,False,False,False,False,False,True
360.0,1.0,1,1,6177.0,4.762173934797756,8.728587995695898,0.01894123360854784,True,False,True,False,False,False,False,False,True
360.0,1.0,1,1,2935.0,4.584967478670572,7.984462732262196,0.03339011925042589,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,2833.0,4.2626798770413155,7.949091499830517,0.025061771973173313,True,False,False,False,False,False,False,False,True
180.0,1.0,1,1,63337.0,6.194405391104672,11.05622495553552,0.007736394208756335,True,True,False,False,False,False,False,False,True
180.0,1.0,1,1,11666.0,5.204006687076795,9.364433907313582,0.015600891479513115,True,True,True,False,False,False,True,False,True
360.0,1.0,1,1,9993.0,4.248495242049359,9.209640126861789,0.007004903432402682,True,True,False,False,False,False,True,True,False
360.0,1.0,1,1,5938.0,5.075173815233827,8.689127655323706,0.02694509936005389,True,True,True,False,False,False,False,False,False
360.0,1.0,1,1,7100.0,5.170483995038151,8.867850063029406,0.024788732394366197,True,True,False,True,False,False,True,False,False
360.0,0.0,0,0,1830.0,4.852030263919617,7.512071245835466,0.06994535519125683,False,False,False,False,True,True,False,False,True
360.0,1.0,1,1,4160.0,4.2626798770413155,8.333270353255308,0.01706730769230769,False,False,False,False,False,False,False,True,False
360.0,1.0,0,0,4234.0,5.153291594497779,8.350902451694811,0.040859707132735006,True,True,False,False,True,True,False,False,False
360.0,1.0,0,0,2378.0,3.828641396489095,7.774015077250727,0.01934398654331371,False,False,False,False,False,False,False,False,False
360.0,1.0,1,1,5783.0,5.062595033026967,8.662677858158219,0.027321459450112398,True,True,True,False,False,True,False,False,True
360.0,1.0,1,1,3173.0,4.30406509320417,8.062432791583195,0.023321777497636306,True,True,False,False,True,True,False,True,False
360.0,1.0,1,1,4913.0,4.8283137373023015,8.499640032168648,0.0254427030327702,True,True,False,True,False,False,False,False,False
360.0,1.0,1,1,4957.0,5.075173815233827,8.508555998020574,0.03227758725035303,True,True,False,False,False,False,False,True,False
360.0,0.0,0,0,6753.0,5.0238805208462765,8.817742129574842,0.02250851473419221,True,True,False,False,False,True,False,False,False
360.0,1.0,1,1,5251.0,4.836281906951478,8.566173813637858,0.023995429442011044,True,True,False,True,False,True,False,False,True
360.0,1.0,1,1,10916.0,5.556828061699537,9.29798488182823,0.02372663979479663,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,8875.0,5.231108616854587,9.090993614343617,0.021070422535211266,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,9083.0,5.429345628954441,9.114159813502214,0.025101838599581636,True,True,False,False,False,False,False,True,False
360.0,1.0,0,0,12917.0,5.730099782973574,9.466299552232016,0.023844545947201364,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,4749.0,4.553876891600541,8.465689348549121,0.02000421141292904,True,True,False,False,True,False,False,False,False
360.0,0.0,0,0,5500.0,4.653960350157523,8.612503371220562,0.019090909090909092,False,True,False,False,False,False,True,False,False
360.0,1.0,1,1,2928.0,4.867534450455582,7.982074875081202,0.04439890710382514,False,True,False,False,False,False,False,True,False
180.0,1.0,1,1,3813.0,4.7535901911063645,8.246171559857563,0.03042223970626803,False,False,False,False,False,False,False,False,True
360.0,1.0,1,1,11500.0,5.10594547390058,9.350102314351341,0.014347826086956521,True,True,False,True,False,False,False,False,False
360.0,1.0,0,0,3875.0,4.204692619390966,8.262300941787448,0.01729032258064516,True,True,True,False,False,False,False,False,True
480.0,0.0,0,0,4666.0,4.605170185988092,8.448057452581375,0.021431633090441493,True,True,False,False,False,True,False,False,True
360.0,1.0,1,1,8334.0,5.298317366548036,9.0280988119824,0.023998080153587713,True,True,False,False,True,False,False,True,False
360.0,1.0,0,0,4723.0,4.394449154672439,8.460199469896118,0.017150116451408005,False,False,True,False,False,False,False,True,False
360.0,1.0,1,1,8667.0,5.4638318050256105,9.067277989134345,0.027229721933771777,True,True,False,True,False,False,False,True,False
360.0,1.0,1,1,7083.0,4.867534450455582,8.865452825753623,0.01835380488493576,True,True,False,False,False,False,False,False,True
300.0,1.0,1,1,6046.0,4.553876891600541,8.707152175339404,0.0157128680119087,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,6822.0,4.948759890378168,8.82790796297859,0.020668425681618294,True,False,False,False,False,False,True,False,False
360.0,1.0,0,0,6216.0,4.890349128221754,8.734881892047483,0.021396396396396396,True,False,False,False,False,True,False,False,False
480.0,1.0,0,0,2500.0,4.564348191467836,7.824046010856292,0.0384,True,False,False,False,False,False,False,True,False
360.0,0.0,0,0,5124.0,4.820281565605037,8.541690663016626,0.02419984387197502,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,6325.0,5.1647859739235145,8.752265313595721,0.02766798418972332,True,True,True,False,False,False,False,True,False
360.0,1.0,0,0,24996.0,6.345636360828596,10.126471091048971,0.022803648583773404,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,15759.0,4.007333185232471,9.665166909622071,0.0034900691668253063,False,False,False,False,False,False,True,True,False
360.0,1.0,1,1,5185.0,5.043425116919247,8.553525120663627,0.029893924783027964,True,True,False,True,False,False,False,True,False
300.0,1.0,1,1,17196.0,5.940171252720432,9.752432077616172,0.02209816236334031,True,True,False,True,False,False,True,False,False
180.0,0.0,0,0,5049.0,4.709530201312334,8.526945482858915,0.021984551396316103,True,False,True,False,False,False,False,False,True
360.0,1.0,1,1,4223.0,4.700480365792417,8.348301054933943,0.02604783329386692,False,False,False,False,False,False,False,False,True
180.0,1.0,1,1,5740.0,4.787491742782046,8.655214489313613,0.020905923344947737,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,13746.0,4.867534450455582,9.52850315168155,0.009457296668121635,True,True,False,False,True,False,False,False,False
360.0,1.0,1,1,4310.0,4.867534450455582,8.368693183097793,0.030162412993039442,True,True,False,False,False,False,False,True,False
480.0,1.0,0,0,3069.0,4.2626798770413155,8.029107054619736,0.023134571521668295,True,False,False,False,False,False,False,False,True
360.0,1.0,1,1,5391.0,4.867534450455582,8.592486175451668,0.024114264514932295,True,True,False,True,False,False,False,False,True
360.0,1.0,1,1,5833.0,4.852030263919617,8.671286726753637,0.021944111092062405,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,10173.0,5.69035945432406,9.227492430793749,0.029096628329892852,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,6000.0,5.049856007249537,8.699514748210191,0.026,False,False,False,False,False,False,False,False,True
360.0,1.0,1,1,7167.0,4.852030263919617,8.877242435993919,0.017859634435607646,True,False,False,False,False,False,True,False,True
360.0,1.0,0,0,4566.0,4.605170185988092,8.42639282708974,0.021901007446342532,True,True,False,True,False,False,False,False,True
180.0,1.0,1,1,3667.0,4.727387818712341,8.207129168071326,0.030815380419961822,True,False,True,False,False,False,False,False,True
360.0,1.0,1,1,3946.0,4.882801922586371,8.28045768658256,0.03345159655347187,True,False,False,False,False,True,False,True,False
360.0,0.0,0,0,6146.0,4.852030263919617,8.72355674269043,0.02082655385616661,True,True,False,False,False,True,False,False,True
360.0,1.0,1,1,4750.0,4.912654885736052,8.465899897028686,0.02863157894736842,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,5488.0,4.8283137373023015,8.610319169405722,0.022776967930029153,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,9167.0,5.220355825078324,9.123365357961776,0.020181084324206393,True,False,False,False,True,False,False,False,False
360.0,1.0,1,1,9504.0,5.616771097666572,9.159468041602427,0.028935185185185185,True,True,False,False,True,False,False,False,False
360.0,1.0,1,1,4698.0,4.787491742782046,8.454892165218858,0.02554278416347382,True,True,False,False,False,False,False,False,True
180.0,1.0,1,1,3618.0,4.727387818712341,8.193676665955241,0.03123272526257601,True,True,False,True,False,True,False,True,False
360.0,1.0,1,1,4500.0,4.727387818712341,8.411832675758411,0.025111111111111112,True,True,False,True,False,False,False,False,True
360.0,1.0,1,1,3760.0,4.90527477843843,8.23217423638394,0.03590425531914894,True,True,False,True,False,False,False,True,False
360.0,0.0,0,0,3180.0,4.2626798770413155,8.064636475774222,0.02232704402515723,False,False,False,False,False,False,False,False,True
360.0,1.0,1,1,4492.0,4.553876891600541,8.410053315858335,0.021148708815672306,True,True,False,False,False,False,False,False,True
360.0,1.0,1,1,5568.0,4.6913478822291435,8.624791202014256,0.019576149425287355,True,False,False,False,False,True,False,False,False
360.0,0.0,0,0,3300.0,4.634728988229636,8.101677747454572,0.031212121212121212,False,False,False,False,False,False,False,True,False
180.0,0.0,0,0,2889.0,3.8066624897703196,7.968665700466235,0.01557632398753894,True,True,False,True,False,True,False,False,True
300.0,1.0,0,0,2755.0,4.174387269895637,7.9211727215870145,0.023593466424682397,True,False,False,False,False,True,False,False,False
360.0,1.0,1,1,22500.0,4.634728988229636,10.021270588192511,0.004577777777777778,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,1963.0,3.970291913552122,7.5822291942764615,0.026999490575649515,False,False,False,False,False,True,False,True,False
360.0,1.0,0,0,7441.0,5.267858159063328,8.914760527397261,0.026071764547775836,False,False,False,False,False,False,True,False,False
360.0,1.0,1,1,4547.0,4.74493212836325,8.42222295382501,0.025291400923685946,False,False,False,False,False,False,False,True,False
360.0,1.0,1,1,4567.0,4.74493212836325,8.426611813185,0.025180643748631486,True,True,False,False,False,True,False,False,True
360.0,1.0,1,1,2213.0,4.189654742026425,7.70210434005105,0.0298237686398554,False,False,False,False,False,True,False,False,False
300.0,0.0,0,0,8300.0,5.0238805208462765,9.02401079378469,0.018313253012048194,True,True,True,False,False,False,False,True,False
360.0,0.0,0,0,81000.0,5.886104031450156,11.302204433654575,0.0044444444444444444,True,True,False,False,True,False,False,False,False
360.0,1.0,0,0,3867.0,4.127134385045092,8.260234291607297,0.016033100594776313,False,False,True,False,False,True,True,True,False
360.0,1.0,1,1,6256.0,5.075173815233827,8.741296282225147,0.02557544757033248,True,True,False,False,False,False,False,False,True
360.0,0.0,0,0,6096.0,5.384495062789089,8.715388097366482,0.035761154855643046,True,True,False,False,False,True,False,False,False
360.0,1.0,1,1,4286.0,4.700480365792417,8.363109176033522,0.025664955669622024,True,True,False,False,False,True,False,False,False
360.0,0.0,0,0,5386.0,5.181783550292085,8.591558273371545,0.03304864463423691,False,True,False,False,False,True,False,True,False
360.0,1.0,1,1,2995.0,4.0943445622221,8.00469951054955,0.02003338898163606,False,False,False,False,False,False,False,False,True
360.0,1.0,0,0,2600.0,5.075173815233827,7.8632667240095735,0.06153846153846154,False,False,True,False,False,False,False,False,True
360.0,1.0,0,0,21600.0,5.476463551931511,9.980448593672257,0.011064814814814816,True,True,False,True,False,False,True,False,True
360.0,1.0,1,1,3798.0,4.718498871295094,8.242229891372231,0.02948920484465508,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,4663.0,4.927253685157205,8.44741429680832,0.029594681535492173,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,5829.0,4.927253685157205,8.67060073804555,0.023674729799279464,True,True,False,False,False,False,False,False,False
360.0,0.0,0,0,2720.0,4.382026634673881,7.908387159290043,0.029411764705882353,False,False,False,False,False,True,False,False,True
360.0,1.0,1,1,3539.0,4.605170185988092,8.171599480345463,0.028256569652444195,True,True,False,False,False,False,False,False,True
360.0,0.0,0,0,8917.0,4.700480365792417,9.095714846134879,0.01233598743972188,True,True,True,False,False,False,False,False,True
360.0,1.0,1,1,14880.0,4.564348191467836,9.607773308387083,0.0064516129032258064,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,6966.0,4.795790545596741,8.848796450925947,0.01737008326155613,True,True,False,False,False,False,False,False,False
360.0,1.0,0,0,4606.0,4.394449154672439,8.43511508038063,0.017585757707338254,False,False,True,False,False,True,False,False,False
360.0,1.0,1,1,5935.0,4.890349128221754,8.688622307043769,0.02240943555181129,True,True,False,True,False,False,False,True,False
360.0,1.0,1,1,2936.12000084,4.465908118654584,7.984844261119869,0.029630941506174818,True,True,False,False,False,False,False,False,False
180.0,1.0,1,1,2717.0,4.0943445622221,7.907283609426348,0.02208317997791682,True,False,False,False,False,True,False,False,True
360.0,1.0,1,1,8624.0,5.0106352940962555,9.06230429314878,0.017393320964749538,False,False,True,False,False,False,True,True,False
360.0,0.0,0,0,6500.0,4.653960350157523,8.779557455883728,0.016153846153846154,True,False,False,False,False,False,False,False,False
360.0,1.0,1,1,12876.0,6.003887067106539,9.463120392418698,0.03145386766076421,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,4765.0,4.962844630259907,8.469052816088302,0.030010493179433367,True,True,False,False,False,False,False,True,False
360.0,1.0,1,1,3750.0,4.605170185988092,8.229511118964457,0.02666666666666667,True,False,False,False,False,False,False,False,True
240.0,1.0,1,1,10047.0,4.852030263919617,9.215029361462314,0.012740121429282374,False,True,False,False,False,False,False,True,False
360.0,1.0,1,1,3777.0,3.912023005428146,8.236685322712457,0.013238019592268996,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,3338.0,4.852030263919617,8.11312710422178,0.03834631515877771,True,True,False,False,False,False,False,False,True
360.0,0.0,0,0,10416.0,5.231108616854587,9.251098364448351,0.0179531490015361,True,False,False,False,False,False,True,False,True
360.0,1.0,1,1,7142.0,4.927253685157205,8.873748128154395,0.019322318678241388,False,True,False,False,False,True,True,False,False
360.0,1.0,1,1,8724.0,5.231108616854587,9.07383312732152,0.021435121503897293,True,False,False,False,False,False,False,True,False
360.0,1.0,1,1,9734.0,5.19295685089021,9.1833801903934,0.018491884117526197,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,6700.0,4.997212273764115,8.809862805379057,0.02208955223880597,True,False,False,False,True,True,False,True,False
360.0,1.0,1,1,37719.0,5.0238805208462765,10.537919225261291,0.004029799305389856,True,False,True,False,False,False,False,True,False
300.0,1.0,1,1,15666.0,5.1647859739235145,9.659248037927183,0.011170688114387846,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,4676.0,4.867534450455582,8.450198322591959,0.027801539777587682,True,True,True,False,False,False,True,False,False
360.0,1.0,1,1,4652.0,4.700480365792417,8.445052513638554,0.023645743766122097,True,True,False,True,False,True,False,False,False
360.0,1.0,0,0,4915.0,4.007333185232471,8.500047032581268,0.011190233977619531,True,True,False,False,False,False,False,False,False
360.0,0.0,0,0,5050.0,5.0106352940962555,8.527143522269405,0.0297029702970297,True,True,False,True,False,False,False,False,False
360.0,1.0,0,0,4311.0,5.247024072160486,8.368925174747135,0.04407330085826954,True,False,True,False,False,True,True,True,False
360.0,0.0,0,0,3564.0,4.8283137373023015,8.1786387885907,0.035072951739618406,True,True,False,True,False,True,False,False,False
300.0,1.0,1,1,3414.0,4.0943445622221,8.135639903354386,0.01757469244288225,True,True,False,True,False,True,False,False,True
360.0,0.0,0,0,5681.0,5.003946305945459,8.644882552557126,0.02622777679985918,True,True,False,False,False,False,False,False,False
180.0,0.0,1,1,4949.0,4.499809670330265,8.506940814951886,0.018185492018589614,True,True,False,False,False,False,False,False,False
360.0,1.0,1,1,7085.0,4.430816798843313,8.865735152124781,0.011856033874382499,True,False,False,False,False,False,True,True,False
360.0,1.0,1,1,3859.0,4.564348191467836,8.258163361537619,0.024876911116869654,True,True,False,True,False,False,False,True,False
360.0,1.0,1,1,4301.0,4.770684624465665,8.366602832783736,0.027435480120902116,True,True,False,False,False,False,False,False,True
360.0,1.0,0,0,6277.0,5.153291594497779,8.744647438317532,0.027560936753226063,True,True,False,False,False,False,False,False,True
